"Var1","Var2","value"
"C2D1_median_of_TMPMP","C2D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMP","C2D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMP","C2D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMP","C2D1_mean_of_AFkl",-2
"BL_n_kl","C2D1_mean_of_AFkl",-2
"C2D1_n_kl","C2D1_mean_of_AFkl",-2
"C3D1_n_kl","C2D1_mean_of_AFkl",-2
"C4D1_n_kl","C2D1_mean_of_AFkl",-2
"C8D1_n_kl","C2D1_mean_of_AFkl",-2
"BL_nNorm","C2D1_mean_of_AFkl",-2
"C2D1_nNorm","C2D1_mean_of_AFkl",-2
"C3D1_nNorm","C2D1_mean_of_AFkl",-2
"C4D1_nNorm","C2D1_mean_of_AFkl",-2
"C8D1_nNorm","C2D1_mean_of_AFkl",-2
"BL_n","C2D1_mean_of_AFkl",-2
"C2D1_n","C2D1_mean_of_AFkl",-2
"C3D1_n","C2D1_mean_of_AFkl",-2
"C4D1_n","C2D1_mean_of_AFkl",-2
"C8D1_n","C2D1_mean_of_AFkl",-2
"BL_cfDNA_conc","C3D1_mean_of_AFkl",0.168934732000971
"C2D1_cfDNA_conc","C3D1_mean_of_AFkl",0.0675973573719595
"C3D1_cfDNA_conc","C3D1_mean_of_AFkl",0.0296298673930999
"C4D1_cfDNA_conc","C3D1_mean_of_AFkl",-0.00331762533302826
"C8D1_cfDNA_conc","C3D1_mean_of_AFkl",0.0836450241957505
"BL_max_of_AFkl","C3D1_mean_of_AFkl",0.17833659278096
"C2D1_max_of_AFkl","C3D1_mean_of_AFkl",0.575031113428599
"C3D1_max_of_AFkl","C3D1_mean_of_AFkl",0.859285307131131
"C4D1_max_of_AFkl","C3D1_mean_of_AFkl",0.608387309776746
"C8D1_max_of_AFkl","C3D1_mean_of_AFkl",0.361959604985657
"BL_max_of_AF","C3D1_mean_of_AFkl",0.141839514267246
"C2D1_max_of_AF","C3D1_mean_of_AFkl",0.251884422408674
"C3D1_max_of_AF","C3D1_mean_of_AFkl",0.398897691404963
"C4D1_max_of_AF","C3D1_mean_of_AFkl",0.241625941684492
"C8D1_max_of_AF","C3D1_mean_of_AFkl",0.223282287776092
"BL_max_of_TMPMPkl","C3D1_mean_of_AFkl",0.276879544821901
"C2D1_max_of_TMPMPkl","C3D1_mean_of_AFkl",0.411002829155096
"C3D1_max_of_TMPMPkl","C3D1_mean_of_AFkl",0.928699934150482
"C4D1_max_of_TMPMPkl","C3D1_mean_of_AFkl",0.715514852010659
"C8D1_max_of_TMPMPkl","C3D1_mean_of_AFkl",0.0170829825359544
"BL_max_of_TMPMP","C3D1_mean_of_AFkl",0.250778483043792
"C2D1_max_of_TMPMP","C3D1_mean_of_AFkl",0.367567408387947
"C3D1_max_of_TMPMP","C3D1_mean_of_AFkl",0.657713119574711
"C4D1_max_of_TMPMP","C3D1_mean_of_AFkl",0.240807453449964
"C8D1_max_of_TMPMP","C3D1_mean_of_AFkl",0.0156827536838069
"BL_mean_of_AFkl","C3D1_mean_of_AFkl",0.17685210509784
"C2D1_mean_of_AFkl","C3D1_mean_of_AFkl",0.540236824284698
"C3D1_mean_of_AFkl","C3D1_mean_of_AFkl",1
"C4D1_mean_of_AFkl","C3D1_mean_of_AFkl",-2
"C8D1_mean_of_AFkl","C3D1_mean_of_AFkl",-2
"BL_mean_of_AF","C3D1_mean_of_AFkl",-2
"C2D1_mean_of_AF","C3D1_mean_of_AFkl",-2
"C3D1_mean_of_AF","C3D1_mean_of_AFkl",-2
"C4D1_mean_of_AF","C3D1_mean_of_AFkl",-2
"C8D1_mean_of_AF","C3D1_mean_of_AFkl",-2
"BL_mean_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"BL_mean_of_TMPMP","C3D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMP","C3D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMP","C3D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMP","C3D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMP","C3D1_mean_of_AFkl",-2
"BL_median_of_AFkl","C3D1_mean_of_AFkl",-2
"C2D1_median_of_AFkl","C3D1_mean_of_AFkl",-2
"C3D1_median_of_AFkl","C3D1_mean_of_AFkl",-2
"C4D1_median_of_AFkl","C3D1_mean_of_AFkl",-2
"C8D1_median_of_AFkl","C3D1_mean_of_AFkl",-2
"BL_median_of_AF","C3D1_mean_of_AFkl",-2
"C2D1_median_of_AF","C3D1_mean_of_AFkl",-2
"C3D1_median_of_AF","C3D1_mean_of_AFkl",-2
"C4D1_median_of_AF","C3D1_mean_of_AFkl",-2
"C8D1_median_of_AF","C3D1_mean_of_AFkl",-2
"BL_median_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C3D1_mean_of_AFkl",-2
"BL_median_of_TMPMP","C3D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMP","C3D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMP","C3D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMP","C3D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMP","C3D1_mean_of_AFkl",-2
"BL_n_kl","C3D1_mean_of_AFkl",-2
"C2D1_n_kl","C3D1_mean_of_AFkl",-2
"C3D1_n_kl","C3D1_mean_of_AFkl",-2
"C4D1_n_kl","C3D1_mean_of_AFkl",-2
"C8D1_n_kl","C3D1_mean_of_AFkl",-2
"BL_nNorm","C3D1_mean_of_AFkl",-2
"C2D1_nNorm","C3D1_mean_of_AFkl",-2
"C3D1_nNorm","C3D1_mean_of_AFkl",-2
"C4D1_nNorm","C3D1_mean_of_AFkl",-2
"C8D1_nNorm","C3D1_mean_of_AFkl",-2
"BL_n","C3D1_mean_of_AFkl",-2
"C2D1_n","C3D1_mean_of_AFkl",-2
"C3D1_n","C3D1_mean_of_AFkl",-2
"C4D1_n","C3D1_mean_of_AFkl",-2
"C8D1_n","C3D1_mean_of_AFkl",-2
"BL_cfDNA_conc","C4D1_mean_of_AFkl",0.169364571123854
"C2D1_cfDNA_conc","C4D1_mean_of_AFkl",0.0203336964643552
"C3D1_cfDNA_conc","C4D1_mean_of_AFkl",-0.0146963651784185
"C4D1_cfDNA_conc","C4D1_mean_of_AFkl",-0.0292587869963284
"C8D1_cfDNA_conc","C4D1_mean_of_AFkl",0.159570960515306
"BL_max_of_AFkl","C4D1_mean_of_AFkl",0.197244283461281
"C2D1_max_of_AFkl","C4D1_mean_of_AFkl",0.74796259863583
"C3D1_max_of_AFkl","C4D1_mean_of_AFkl",0.918407578021115
"C4D1_max_of_AFkl","C4D1_mean_of_AFkl",0.856753405163045
"C8D1_max_of_AFkl","C4D1_mean_of_AFkl",0.507837281201128
"BL_max_of_AF","C4D1_mean_of_AFkl",0.15823203017772
"C2D1_max_of_AF","C4D1_mean_of_AFkl",0.319456392363243
"C3D1_max_of_AF","C4D1_mean_of_AFkl",0.41576914518956
"C4D1_max_of_AF","C4D1_mean_of_AFkl",0.336157785502126
"C8D1_max_of_AF","C4D1_mean_of_AFkl",0.321165255340339
"BL_max_of_TMPMPkl","C4D1_mean_of_AFkl",0.273808399508741
"C2D1_max_of_TMPMPkl","C4D1_mean_of_AFkl",0.454537645097228
"C3D1_max_of_TMPMPkl","C4D1_mean_of_AFkl",0.837066149095622
"C4D1_max_of_TMPMPkl","C4D1_mean_of_AFkl",0.889600620251485
"C8D1_max_of_TMPMPkl","C4D1_mean_of_AFkl",0.178585653666297
"BL_max_of_TMPMP","C4D1_mean_of_AFkl",0.249544007857795
"C2D1_max_of_TMPMP","C4D1_mean_of_AFkl",0.39518392998392
"C3D1_max_of_TMPMP","C4D1_mean_of_AFkl",0.576246533015353
"C4D1_max_of_TMPMP","C4D1_mean_of_AFkl",0.279635483719455
"C8D1_max_of_TMPMP","C4D1_mean_of_AFkl",0.176686705316703
"BL_mean_of_AFkl","C4D1_mean_of_AFkl",0.149993622924535
"C2D1_mean_of_AFkl","C4D1_mean_of_AFkl",0.599724825593143
"C3D1_mean_of_AFkl","C4D1_mean_of_AFkl",0.857660363831532
"C4D1_mean_of_AFkl","C4D1_mean_of_AFkl",1
"C8D1_mean_of_AFkl","C4D1_mean_of_AFkl",-2
"BL_mean_of_AF","C4D1_mean_of_AFkl",-2
"C2D1_mean_of_AF","C4D1_mean_of_AFkl",-2
"C3D1_mean_of_AF","C4D1_mean_of_AFkl",-2
"C4D1_mean_of_AF","C4D1_mean_of_AFkl",-2
"C8D1_mean_of_AF","C4D1_mean_of_AFkl",-2
"BL_mean_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"BL_mean_of_TMPMP","C4D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMP","C4D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMP","C4D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMP","C4D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMP","C4D1_mean_of_AFkl",-2
"BL_median_of_AFkl","C4D1_mean_of_AFkl",-2
"C2D1_median_of_AFkl","C4D1_mean_of_AFkl",-2
"C3D1_median_of_AFkl","C4D1_mean_of_AFkl",-2
"C4D1_median_of_AFkl","C4D1_mean_of_AFkl",-2
"C8D1_median_of_AFkl","C4D1_mean_of_AFkl",-2
"BL_median_of_AF","C4D1_mean_of_AFkl",-2
"C2D1_median_of_AF","C4D1_mean_of_AFkl",-2
"C3D1_median_of_AF","C4D1_mean_of_AFkl",-2
"C4D1_median_of_AF","C4D1_mean_of_AFkl",-2
"C8D1_median_of_AF","C4D1_mean_of_AFkl",-2
"BL_median_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C4D1_mean_of_AFkl",-2
"BL_median_of_TMPMP","C4D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMP","C4D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMP","C4D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMP","C4D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMP","C4D1_mean_of_AFkl",-2
"BL_n_kl","C4D1_mean_of_AFkl",-2
"C2D1_n_kl","C4D1_mean_of_AFkl",-2
"C3D1_n_kl","C4D1_mean_of_AFkl",-2
"C4D1_n_kl","C4D1_mean_of_AFkl",-2
"C8D1_n_kl","C4D1_mean_of_AFkl",-2
"BL_nNorm","C4D1_mean_of_AFkl",-2
"C2D1_nNorm","C4D1_mean_of_AFkl",-2
"C3D1_nNorm","C4D1_mean_of_AFkl",-2
"C4D1_nNorm","C4D1_mean_of_AFkl",-2
"C8D1_nNorm","C4D1_mean_of_AFkl",-2
"BL_n","C4D1_mean_of_AFkl",-2
"C2D1_n","C4D1_mean_of_AFkl",-2
"C3D1_n","C4D1_mean_of_AFkl",-2
"C4D1_n","C4D1_mean_of_AFkl",-2
"C8D1_n","C4D1_mean_of_AFkl",-2
"BL_cfDNA_conc","C8D1_mean_of_AFkl",0.306426531497632
"C2D1_cfDNA_conc","C8D1_mean_of_AFkl",0.0219231473022652
"C3D1_cfDNA_conc","C8D1_mean_of_AFkl",-0.0546302103958145
"C4D1_cfDNA_conc","C8D1_mean_of_AFkl",-0.0807029857367522
"C8D1_cfDNA_conc","C8D1_mean_of_AFkl",0.390486120026319
"BL_max_of_AFkl","C8D1_mean_of_AFkl",0.613840522955333
"C2D1_max_of_AFkl","C8D1_mean_of_AFkl",0.425231675892353
"C3D1_max_of_AFkl","C8D1_mean_of_AFkl",0.279830826744876
"C4D1_max_of_AFkl","C8D1_mean_of_AFkl",0.277138904766544
"C8D1_max_of_AFkl","C8D1_mean_of_AFkl",0.930822212763804
"BL_max_of_AF","C8D1_mean_of_AFkl",0.534794835337114
"C2D1_max_of_AF","C8D1_mean_of_AFkl",0.158231198424698
"C3D1_max_of_AF","C8D1_mean_of_AFkl",0.0857572106285393
"C4D1_max_of_AF","C8D1_mean_of_AFkl",0.0630583331883813
"C8D1_max_of_AF","C8D1_mean_of_AFkl",0.63160554745496
"BL_max_of_TMPMPkl","C8D1_mean_of_AFkl",0.561055388106889
"C2D1_max_of_TMPMPkl","C8D1_mean_of_AFkl",0.437780472495988
"C3D1_max_of_TMPMPkl","C8D1_mean_of_AFkl",0.257298046509527
"C4D1_max_of_TMPMPkl","C8D1_mean_of_AFkl",0.327158732351721
"C8D1_max_of_TMPMPkl","C8D1_mean_of_AFkl",0.460072897193733
"BL_max_of_TMPMP","C8D1_mean_of_AFkl",0.512726160248335
"C2D1_max_of_TMPMP","C8D1_mean_of_AFkl",0.375728468672014
"C3D1_max_of_TMPMP","C8D1_mean_of_AFkl",0.142525514043427
"C4D1_max_of_TMPMP","C8D1_mean_of_AFkl",0.0560434004425641
"C8D1_max_of_TMPMP","C8D1_mean_of_AFkl",0.465189185354572
"BL_mean_of_AFkl","C8D1_mean_of_AFkl",0.618846064165731
"C2D1_mean_of_AFkl","C8D1_mean_of_AFkl",0.506036995926464
"C3D1_mean_of_AFkl","C8D1_mean_of_AFkl",0.365204877778511
"C4D1_mean_of_AFkl","C8D1_mean_of_AFkl",0.403746768392982
"C8D1_mean_of_AFkl","C8D1_mean_of_AFkl",1
"BL_mean_of_AF","C8D1_mean_of_AFkl",-2
"C2D1_mean_of_AF","C8D1_mean_of_AFkl",-2
"C3D1_mean_of_AF","C8D1_mean_of_AFkl",-2
"C4D1_mean_of_AF","C8D1_mean_of_AFkl",-2
"C8D1_mean_of_AF","C8D1_mean_of_AFkl",-2
"BL_mean_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"BL_mean_of_TMPMP","C8D1_mean_of_AFkl",-2
"C2D1_mean_of_TMPMP","C8D1_mean_of_AFkl",-2
"C3D1_mean_of_TMPMP","C8D1_mean_of_AFkl",-2
"C4D1_mean_of_TMPMP","C8D1_mean_of_AFkl",-2
"C8D1_mean_of_TMPMP","C8D1_mean_of_AFkl",-2
"BL_median_of_AFkl","C8D1_mean_of_AFkl",-2
"C2D1_median_of_AFkl","C8D1_mean_of_AFkl",-2
"C3D1_median_of_AFkl","C8D1_mean_of_AFkl",-2
"C4D1_median_of_AFkl","C8D1_mean_of_AFkl",-2
"C8D1_median_of_AFkl","C8D1_mean_of_AFkl",-2
"BL_median_of_AF","C8D1_mean_of_AFkl",-2
"C2D1_median_of_AF","C8D1_mean_of_AFkl",-2
"C3D1_median_of_AF","C8D1_mean_of_AFkl",-2
"C4D1_median_of_AF","C8D1_mean_of_AFkl",-2
"C8D1_median_of_AF","C8D1_mean_of_AFkl",-2
"BL_median_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C8D1_mean_of_AFkl",-2
"BL_median_of_TMPMP","C8D1_mean_of_AFkl",-2
"C2D1_median_of_TMPMP","C8D1_mean_of_AFkl",-2
"C3D1_median_of_TMPMP","C8D1_mean_of_AFkl",-2
"C4D1_median_of_TMPMP","C8D1_mean_of_AFkl",-2
"C8D1_median_of_TMPMP","C8D1_mean_of_AFkl",-2
"BL_n_kl","C8D1_mean_of_AFkl",-2
"C2D1_n_kl","C8D1_mean_of_AFkl",-2
"C3D1_n_kl","C8D1_mean_of_AFkl",-2
"C4D1_n_kl","C8D1_mean_of_AFkl",-2
"C8D1_n_kl","C8D1_mean_of_AFkl",-2
"BL_nNorm","C8D1_mean_of_AFkl",-2
"C2D1_nNorm","C8D1_mean_of_AFkl",-2
"C3D1_nNorm","C8D1_mean_of_AFkl",-2
"C4D1_nNorm","C8D1_mean_of_AFkl",-2
"C8D1_nNorm","C8D1_mean_of_AFkl",-2
"BL_n","C8D1_mean_of_AFkl",-2
"C2D1_n","C8D1_mean_of_AFkl",-2
"C3D1_n","C8D1_mean_of_AFkl",-2
"C4D1_n","C8D1_mean_of_AFkl",-2
"C8D1_n","C8D1_mean_of_AFkl",-2
"BL_cfDNA_conc","BL_mean_of_AF",0.302521644642819
"C2D1_cfDNA_conc","BL_mean_of_AF",-0.0214709297432963
"C3D1_cfDNA_conc","BL_mean_of_AF",-0.0613913062836935
"C4D1_cfDNA_conc","BL_mean_of_AF",-0.103587552992252
"C8D1_cfDNA_conc","BL_mean_of_AF",0.129134986678123
"BL_max_of_AFkl","BL_mean_of_AF",0.839743062834063
"C2D1_max_of_AFkl","BL_mean_of_AF",0.243956080482433
"C3D1_max_of_AFkl","BL_mean_of_AF",0.0950837794114396
"C4D1_max_of_AFkl","BL_mean_of_AF",0.0612813455288622
"C8D1_max_of_AFkl","BL_mean_of_AF",0.472566020552026
"BL_max_of_AF","BL_mean_of_AF",0.843890583325902
"C2D1_max_of_AF","BL_mean_of_AF",0.254958890146991
"C3D1_max_of_AF","BL_mean_of_AF",0.177320962959496
"C4D1_max_of_AF","BL_mean_of_AF",0.142699847300678
"C8D1_max_of_AF","BL_mean_of_AF",0.430084750077445
"BL_max_of_TMPMPkl","BL_mean_of_AF",0.473450580229056
"C2D1_max_of_TMPMPkl","BL_mean_of_AF",0.274291600747989
"C3D1_max_of_TMPMPkl","BL_mean_of_AF",0.100775776719007
"C4D1_max_of_TMPMPkl","BL_mean_of_AF",0.0808605087120781
"C8D1_max_of_TMPMPkl","BL_mean_of_AF",0.125139352506584
"BL_max_of_TMPMP","BL_mean_of_AF",0.466666203236163
"C2D1_max_of_TMPMP","BL_mean_of_AF",0.30498376456946
"C3D1_max_of_TMPMP","BL_mean_of_AF",0.14280852458214
"C4D1_max_of_TMPMP","BL_mean_of_AF",0.13315564471237
"C8D1_max_of_TMPMP","BL_mean_of_AF",0.136254663895212
"BL_mean_of_AFkl","BL_mean_of_AF",0.927538878465937
"C2D1_mean_of_AFkl","BL_mean_of_AF",0.322896171165859
"C3D1_mean_of_AFkl","BL_mean_of_AF",0.15944573314016
"C4D1_mean_of_AFkl","BL_mean_of_AF",0.125985931180323
"C8D1_mean_of_AFkl","BL_mean_of_AF",0.589861585958714
"BL_mean_of_AF","BL_mean_of_AF",1
"C2D1_mean_of_AF","BL_mean_of_AF",-2
"C3D1_mean_of_AF","BL_mean_of_AF",-2
"C4D1_mean_of_AF","BL_mean_of_AF",-2
"C8D1_mean_of_AF","BL_mean_of_AF",-2
"BL_mean_of_TMPMPkl","BL_mean_of_AF",-2
"C2D1_mean_of_TMPMPkl","BL_mean_of_AF",-2
"C3D1_mean_of_TMPMPkl","BL_mean_of_AF",-2
"C4D1_mean_of_TMPMPkl","BL_mean_of_AF",-2
"C8D1_mean_of_TMPMPkl","BL_mean_of_AF",-2
"BL_mean_of_TMPMP","BL_mean_of_AF",-2
"C2D1_mean_of_TMPMP","BL_mean_of_AF",-2
"C3D1_mean_of_TMPMP","BL_mean_of_AF",-2
"C4D1_mean_of_TMPMP","BL_mean_of_AF",-2
"C8D1_mean_of_TMPMP","BL_mean_of_AF",-2
"BL_median_of_AFkl","BL_mean_of_AF",-2
"C2D1_median_of_AFkl","BL_mean_of_AF",-2
"C3D1_median_of_AFkl","BL_mean_of_AF",-2
"C4D1_median_of_AFkl","BL_mean_of_AF",-2
"C8D1_median_of_AFkl","BL_mean_of_AF",-2
"BL_median_of_AF","BL_mean_of_AF",-2
"C2D1_median_of_AF","BL_mean_of_AF",-2
"C3D1_median_of_AF","BL_mean_of_AF",-2
"C4D1_median_of_AF","BL_mean_of_AF",-2
"C8D1_median_of_AF","BL_mean_of_AF",-2
"BL_median_of_TMPMPkl","BL_mean_of_AF",-2
"C2D1_median_of_TMPMPkl","BL_mean_of_AF",-2
"C3D1_median_of_TMPMPkl","BL_mean_of_AF",-2
"C4D1_median_of_TMPMPkl","BL_mean_of_AF",-2
"C8D1_median_of_TMPMPkl","BL_mean_of_AF",-2
"BL_median_of_TMPMP","BL_mean_of_AF",-2
"C2D1_median_of_TMPMP","BL_mean_of_AF",-2
"C3D1_median_of_TMPMP","BL_mean_of_AF",-2
"C4D1_median_of_TMPMP","BL_mean_of_AF",-2
"C8D1_median_of_TMPMP","BL_mean_of_AF",-2
"BL_n_kl","BL_mean_of_AF",-2
"C2D1_n_kl","BL_mean_of_AF",-2
"C3D1_n_kl","BL_mean_of_AF",-2
"C4D1_n_kl","BL_mean_of_AF",-2
"C8D1_n_kl","BL_mean_of_AF",-2
"BL_nNorm","BL_mean_of_AF",-2
"C2D1_nNorm","BL_mean_of_AF",-2
"C3D1_nNorm","BL_mean_of_AF",-2
"C4D1_nNorm","BL_mean_of_AF",-2
"C8D1_nNorm","BL_mean_of_AF",-2
"BL_n","BL_mean_of_AF",-2
"C2D1_n","BL_mean_of_AF",-2
"C3D1_n","BL_mean_of_AF",-2
"C4D1_n","BL_mean_of_AF",-2
"C8D1_n","BL_mean_of_AF",-2
"BL_cfDNA_conc","C2D1_mean_of_AF",0.153971845147261
"C2D1_cfDNA_conc","C2D1_mean_of_AF",-0.00388287644797849
"C3D1_cfDNA_conc","C2D1_mean_of_AF",-0.0680428969321706
"C4D1_cfDNA_conc","C2D1_mean_of_AF",-0.0546101818918188
"C8D1_cfDNA_conc","C2D1_mean_of_AF",-0.0506156361668463
"BL_max_of_AFkl","C2D1_mean_of_AF",0.122194592210577
"C2D1_max_of_AFkl","C2D1_mean_of_AF",0.427516888154204
"C3D1_max_of_AFkl","C2D1_mean_of_AF",0.24089993656499
"C4D1_max_of_AFkl","C2D1_mean_of_AF",0.205681875288032
"C8D1_max_of_AFkl","C2D1_mean_of_AF",0.200594126829085
"BL_max_of_AF","C2D1_mean_of_AF",0.363055915768086
"C2D1_max_of_AF","C2D1_mean_of_AF",0.758965416643434
"C3D1_max_of_AF","C2D1_mean_of_AF",0.676158907082305
"C4D1_max_of_AF","C2D1_mean_of_AF",0.613066755932452
"C8D1_max_of_AF","C2D1_mean_of_AF",0.450688727175231
"BL_max_of_TMPMPkl","C2D1_mean_of_AF",0.311549361186245
"C2D1_max_of_TMPMPkl","C2D1_mean_of_AF",0.388953244542496
"C3D1_max_of_TMPMPkl","C2D1_mean_of_AF",0.198584652650433
"C4D1_max_of_TMPMPkl","C2D1_mean_of_AF",0.192507406652007
"C8D1_max_of_TMPMPkl","C2D1_mean_of_AF",-0.00731025819096587
"BL_max_of_TMPMP","C2D1_mean_of_AF",0.290025770902972
"C2D1_max_of_TMPMP","C2D1_mean_of_AF",0.580897989587309
"C3D1_max_of_TMPMP","C2D1_mean_of_AF",0.481947144225475
"C4D1_max_of_TMPMP","C2D1_mean_of_AF",0.560165368240992
"C8D1_max_of_TMPMP","C2D1_mean_of_AF",0.0038168460332007
"BL_mean_of_AFkl","C2D1_mean_of_AF",0.114812370302993
"C2D1_mean_of_AFkl","C2D1_mean_of_AF",0.486451751361057
"C3D1_mean_of_AFkl","C2D1_mean_of_AF",0.25982794527861
"C4D1_mean_of_AFkl","C2D1_mean_of_AF",0.282038109650692
"C8D1_mean_of_AFkl","C2D1_mean_of_AF",0.21524069365678
"BL_mean_of_AF","C2D1_mean_of_AF",0.364965061887936
"C2D1_mean_of_AF","C2D1_mean_of_AF",1
"C3D1_mean_of_AF","C2D1_mean_of_AF",-2
"C4D1_mean_of_AF","C2D1_mean_of_AF",-2
"C8D1_mean_of_AF","C2D1_mean_of_AF",-2
"BL_mean_of_TMPMPkl","C2D1_mean_of_AF",-2
"C2D1_mean_of_TMPMPkl","C2D1_mean_of_AF",-2
"C3D1_mean_of_TMPMPkl","C2D1_mean_of_AF",-2
"C4D1_mean_of_TMPMPkl","C2D1_mean_of_AF",-2
"C8D1_mean_of_TMPMPkl","C2D1_mean_of_AF",-2
"BL_mean_of_TMPMP","C2D1_mean_of_AF",-2
"C2D1_mean_of_TMPMP","C2D1_mean_of_AF",-2
"C3D1_mean_of_TMPMP","C2D1_mean_of_AF",-2
"C4D1_mean_of_TMPMP","C2D1_mean_of_AF",-2
"C8D1_mean_of_TMPMP","C2D1_mean_of_AF",-2
"BL_median_of_AFkl","C2D1_mean_of_AF",-2
"C2D1_median_of_AFkl","C2D1_mean_of_AF",-2
"C3D1_median_of_AFkl","C2D1_mean_of_AF",-2
"C4D1_median_of_AFkl","C2D1_mean_of_AF",-2
"C8D1_median_of_AFkl","C2D1_mean_of_AF",-2
"BL_median_of_AF","C2D1_mean_of_AF",-2
"C2D1_median_of_AF","C2D1_mean_of_AF",-2
"C3D1_median_of_AF","C2D1_mean_of_AF",-2
"C4D1_median_of_AF","C2D1_mean_of_AF",-2
"C8D1_median_of_AF","C2D1_mean_of_AF",-2
"BL_median_of_TMPMPkl","C2D1_mean_of_AF",-2
"C2D1_median_of_TMPMPkl","C2D1_mean_of_AF",-2
"C3D1_median_of_TMPMPkl","C2D1_mean_of_AF",-2
"C4D1_median_of_TMPMPkl","C2D1_mean_of_AF",-2
"C8D1_median_of_TMPMPkl","C2D1_mean_of_AF",-2
"BL_median_of_TMPMP","C2D1_mean_of_AF",-2
"C2D1_median_of_TMPMP","C2D1_mean_of_AF",-2
"C3D1_median_of_TMPMP","C2D1_mean_of_AF",-2
"C4D1_median_of_TMPMP","C2D1_mean_of_AF",-2
"C8D1_median_of_TMPMP","C2D1_mean_of_AF",-2
"BL_n_kl","C2D1_mean_of_AF",-2
"C2D1_n_kl","C2D1_mean_of_AF",-2
"C3D1_n_kl","C2D1_mean_of_AF",-2
"C4D1_n_kl","C2D1_mean_of_AF",-2
"C8D1_n_kl","C2D1_mean_of_AF",-2
"BL_nNorm","C2D1_mean_of_AF",-2
"C2D1_nNorm","C2D1_mean_of_AF",-2
"C3D1_nNorm","C2D1_mean_of_AF",-2
"C4D1_nNorm","C2D1_mean_of_AF",-2
"C8D1_nNorm","C2D1_mean_of_AF",-2
"BL_n","C2D1_mean_of_AF",-2
"C2D1_n","C2D1_mean_of_AF",-2
"C3D1_n","C2D1_mean_of_AF",-2
"C4D1_n","C2D1_mean_of_AF",-2
"C8D1_n","C2D1_mean_of_AF",-2
"BL_cfDNA_conc","C3D1_mean_of_AF",0.0339698877700456
"C2D1_cfDNA_conc","C3D1_mean_of_AF",-0.0350073774429086
"C3D1_cfDNA_conc","C3D1_mean_of_AF",-0.0464101090644397
"C4D1_cfDNA_conc","C3D1_mean_of_AF",-0.0375874368127385
"C8D1_cfDNA_conc","C3D1_mean_of_AF",0.00379879095366434
"BL_max_of_AFkl","C3D1_mean_of_AF",0.00668993092515328
